,Unnamed: 0.1,Unnamed: 0,mz,rt,rt1,rt2,intensity,pic_label,score_inf,snr_inf,snr_mock,score_mock
1052,1052,1052,385.7617469602183,2489.991173093445,2473.28343371295,2503.4975310936,2971429.8359375,2489.991173093445_385.7617469602183_2971429.8359375,2.2256241270957635,9.26848008874266,0.0,0.0
1053,1053,1053,399.88831196966936,2481.8218008771623,2464.54529611017,2506.5148746147297,1800595.884765625,2481.8218008771623_399.88831196966936_1800595.884765625,0.0,10.722561398480906,0.0,0.0
1055,1055,1055,462.7425953240065,2494.3667550364376,2485.3697281255795,2506.5148746147297,3229594.071777344,2494.3667550364376_462.7425953240065_3229594.071777344,0.0,5.794452168070773,0.0,
1057,1057,1057,532.1643951697077,2498.266329127272,2479.32479015733,2517.52258411788,5103084.388671875,2498.266329127272_532.1643951697077_5103084.388671875,0.0,7.504854597818952,0.0,0.0
1059,1059,1059,582.7284219892023,2497.5079030884585,2488.3976061716103,2511.6634016409,1388735.75,2497.5079030884585_582.7284219892023_1388735.75,0.0,6.6681556527780526,0.0,0.0
1062,1062,1062,489.7103261789406,2502.115523788472,2488.3976061716103,2517.52258411788,3272266.9921875,2502.115523788472_489.7103261789406_3272266.9921875,1.9841111540161116,12.4299773725145,0.0,
1063,1063,1063,382.541120189958,2504.534318544242,2488.3976061716103,2526.66333166503,6622062.993164063,2504.534318544242_382.541120189958_6622062.993164063,1.9256981549717327,7.675457090532974,0.0,0.0
1065,1065,1065,685.3087884374595,2504.506174829081,2494.43883315468,2520.57014159106,2733228.1953125,2504.506174829081_685.3087884374595_2733228.1953125,1.8240624852194272,10.562570721706225,0.0,
1068,1068,1068,573.3085620462657,2502.297504048073,2494.43883315468,2511.6634016409,1146506.2001953125,2502.297504048073_573.3085620462657_1146506.2001953125,0.0,9.051052425047546,1.8697727583729544,0.0
1069,1069,1069,705.3477353059504,2506.962886457071,2503.4975310936,2517.52258411788,715252.47265625,2506.962886457071_705.3477353059504_715252.47265625,0.0,5.663552055042371,0.0,
1071,1071,1071,563.271580926726,2506.307994129777,2488.3976061716103,2523.618974126821,3226348.181640625,2506.307994129777_563.271580926726_3226348.181640625,0.0,9.584190447929648,0.0,0.0
1072,1072,1072,600.7838269253624,2503.9316131999726,2494.43883315468,2523.618974126821,1941379.65234375,2503.9316131999726_600.7838269253624_1941379.65234375,0.0,4.748268910100434,0.0,
1073,1073,1073,367.5619088280581,2508.7054775911656,2497.45726708317,2523.618974126821,2304280.6135253906,2508.7054775911656_367.5619088280581_2304280.6135253906,0.0,8.281072324923727,0.0,0.0
1074,1074,1074,382.1936230300063,2514.713296797076,2506.5148746147297,2520.57014159106,2415446.568359375,2514.713296797076_382.1936230300063_2415446.568359375,0.0,4.330392222147312,0.0,0.0
1077,1077,1077,377.1915509954596,2519.738185645884,2509.13884071255,2544.50769714261,1570211.8828125,2519.738185645884_377.1915509954596_1570211.8828125,1.1999591995907273,7.945481135422642,0.0,0.0
1079,1079,1079,503.190617492712,2511.722752293095,2506.5148746147297,2526.66333166503,1791339.5805664062,2511.722752293095_503.190617492712_1791339.5805664062,0.0,11.237073424334431,0.0,0.0
1080,1080,1080,586.7882999911873,2508.749334522985,2497.45726708317,2535.60046068573,1728945.2514648438,2508.749334522985_586.7882999911873_1728945.2514648438,0.0,4.940860219836314,0.0,
1081,1081,1081,352.1761122836912,2519.1596767844744,2503.4975310936,2535.60046068573,1809309.9248046875,2519.1596767844744_352.1761122836912_1809309.9248046875,0.335524395403284,9.175896596341504,0.0,0.0
1086,1086,1086,399.5477879501667,2520.0092533072225,2503.4975310936,2529.70665923499,2262122.5587158203,2520.0092533072225_399.5477879501667_2262122.5587158203,0.0,8.896186491511184,0.0,
1089,1089,1089,542.3178764670728,2514.887637905984,2503.4975310936,2526.66333166503,3496812.3671875,2514.887637905984_542.3178764670728_3496812.3671875,0.0,6.316001088197282,0.0,0.0
1093,1093,1093,455.2277156645623,2526.80249172746,2470.2660122289603,2544.50769714261,24531503.89648437,2526.80249172746_455.2277156645623_24531503.89648437,0.0,12.46823452831899,0.0,0.0
1094,1094,1094,466.21981625752807,2531.888164308546,2517.52258411788,2535.60046068573,1202443.8767089844,2531.888164308546_466.21981625752807_1202443.8767089844,0.0,12.459482838174358,0.0,
1095,1095,1095,377.5406061422264,2534.419380984449,2520.57014159106,2544.50769714261,1816984.96875,2534.419380984449_377.5406061422264_1816984.96875,0.9479705708352512,7.823089259429693,0.0,0.0
1096,1096,1096,462.2483077844906,2531.3255013524977,2514.54294160749,2541.49291864776,2161385.083984375,2531.3255013524977_462.2483077844906_2161385.083984375,0.5120449787752911,4.108742090532297,0.0,0.0
1097,1097,1097,573.7969155959778,2531.0473892003165,2520.57014159106,2550.6264682188,1026426.931640625,2531.0473892003165_573.7969155959778_1026426.931640625,0.0321384551495735,5.262621002081401,0.0,0.0
1099,1099,1099,450.5426645557856,2528.05045117034,2520.57014159106,2538.5301261320096,1538728.9609375,2528.05045117034_450.5426645557856_1538728.9609375,0.5083343575798506,10.122724825193012,0.0,
1101,1101,1101,638.3193205008843,2534.329315510557,2523.618974126821,2544.50769714261,1230375.5703125,2534.329315510557_638.3193205008843_1230375.5703125,0.0,7.356286912657874,0.0,
1102,1102,1102,371.7460011145869,2527.0286795106576,2497.45726708317,2544.50769714261,2248057.407714844,2527.0286795106576_371.7460011145869_2248057.407714844,0.0,4.36126567861182,0.0,0.0
1103,1103,1103,470.7455515529813,2535.369918448649,2517.52258411788,2561.3772657289496,3408116.46484375,2535.369918448649_470.7455515529813_3408116.46484375,0.0,9.400346201769649,1.6953137305783288,
1106,1106,1106,372.8761728870209,2533.871618142164,2517.52258411788,2550.6264682188,14268712.923828123,2533.871618142164_372.8761728870209_14268712.923828123,2.0991128999174533,12.766902181872709,0.0,
1108,1108,1108,506.777538296032,2539.174855281143,2535.60046068573,2553.34051016712,2045581.1796875,2539.174855281143_506.777538296032_2045581.1796875,0.0,6.527783708636854,0.0,0.0
1112,1112,1112,373.1924425506081,2564.257572724363,2547.56669763471,2579.62240365888,2389459.571777344,2564.257572724363_373.1924425506081_2389459.571777344,0.0,5.784151440678359,0.0,0.0
1117,1117,1117,557.2289392520518,2558.5629988564738,2544.50769714261,2567.4151931181,5508939.296875,2558.5629988564738_557.2289392520518_5508939.296875,0.0,7.694816186035626,0.0,0.0
1118,1118,1118,363.4970926520654,2564.3706240167016,2547.56669763471,2591.47035662079,6432900.501953125,2564.3706240167016_363.4970926520654_6432900.501953125,0.0,4.565580561655145,0.0,
1119,1119,1119,380.5390963447955,2554.163733884724,2541.49291864776,2570.43246868992,1701582.5361328125,2554.163733884724_380.5390963447955_1701582.5361328125,2.0490456348762582,4.713056484094756,0.0,0.0
1123,1123,1123,633.80257207838,2545.0043636307573,2529.70665923499,2564.39610413457,6641732.2578125,2545.0043636307573_633.80257207838_6641732.2578125,0.0,10.982238246752518,0.0,
1124,1124,1124,367.5321204391337,2557.141230653062,2550.6264682188,2567.4151931181,638794.09375,2557.141230653062_367.5321204391337_638794.09375,0.5215758328209005,6.390109153626772,0.0,0.0
1126,1126,1126,387.543795415704,2541.7762118549254,2529.70665923499,2576.57687405493,6434154.634765625,2541.7762118549254_387.543795415704_6434154.634765625,0.0,6.328444073603164,0.0,
1127,1127,1127,400.8511409257361,2567.485259125227,2547.56669763471,2579.62240365888,2407011.905883789,2567.485259125227_400.8511409257361_2407011.905883789,0.0,8.619506638855059,0.0,
1129,1129,1129,563.2798823222072,2550.8187710924785,2532.6703942194,2567.4151931181,10641499.080078123,2550.8187710924785_563.2798823222072_10641499.080078123,0.0,10.501444775719785,0.0,0.0
1132,1132,1132,621.2810968169467,2557.5205855618537,2547.56669763471,2567.4151931181,1425414.4375,2557.5205855618537_621.2810968169467_1425414.4375,1.5568540467697465,8.422572122577186,0.0,
1140,1140,1140,581.800313082049,2561.188089701415,2532.6703942194,2606.57441059494,42233018.0078125,2561.188089701415_581.800313082049_42233018.0078125,0.0,6.44192343423755,0.0,0.0
1142,1142,1142,519.2352546972678,2545.406384911124,2500.4776986017096,2579.62240365888,8329953.966796875,2545.406384911124_519.2352546972678_8329953.966796875,0.0,5.410726901307033,0.0,0.0
1144,1144,1144,611.7943789143154,2557.369205137345,2550.6264682188,2579.62240365888,1911472.4526367188,2557.369205137345_611.7943789143154_1911472.4526367188,0.8737580103645566,6.343837514651288,0.0,
1146,1146,1146,481.7497061096466,2558.786850514686,2547.56669763471,2579.62240365888,4965030.017578125,2558.786850514686_481.7497061096466_4965030.017578125,0.0,8.649004529507204,0.0,0.0
1147,1147,1147,394.5226103474999,2575.7988814766964,2564.39610413457,2603.54846516991,1343685.66796875,2575.7988814766964_394.5226103474999_1343685.66796875,0.0,10.560064024448486,0.0,
1148,1148,1148,427.2328848335943,2576.337752089934,2558.461775697689,2591.47035662079,1335341.3491210938,2576.337752089934_427.2328848335943_1335341.3491210938,0.0,5.779748788676754,0.0,0.0
1150,1150,1150,542.7538195292935,2575.051413146855,2561.3772657289496,2588.44709364321,3305772.654296875,2575.051413146855_542.7538195292935_3305772.654296875,1.961963864523541,6.971511750818169,0.0,0.0
1151,1151,1151,544.7435924546095,2565.1376215000446,2553.34051016712,2579.62240365888,1744368.5869140625,2565.1376215000446_544.7435924546095_1744368.5869140625,0.0,12.500133202977256,0.0,0.0
1152,1152,1152,639.7339639884234,2576.091783786692,2567.4151931181,2585.4751086607203,567563.6596679688,2576.091783786692_639.7339639884234_567563.6596679688,0.0,8.50655659918192,0.0,
1153,1153,1153,406.54653315728166,2579.6646966792714,2561.3772657289496,2594.49445859337,1108469.2668457031,2579.6646966792714_406.54653315728166_1108469.2668457031,0.0,6.072526800756083,0.0,0.0
1159,1159,1159,591.2777978767496,2574.6239391586405,2567.4151931181,2594.49445859337,865194.3969726562,2574.6239391586405_591.2777978767496_865194.3969726562,1.3642302442279584,8.815064868709078,0.0,0.0
1161,1161,1161,551.8168602024231,2571.150269408153,2553.34051016712,2594.49445859337,8741824.649414062,2571.150269408153_551.8168602024231_8741824.649414062,0.0,9.455183499243642,0.0,
1163,1163,1163,425.849313614456,2590.3190249308386,2570.43246868992,2603.54846516991,2718164.830078125,2590.3190249308386_425.849313614456_2718164.830078125,1.2741367664903829,4.933890738588904,0.0,0.0
1165,1165,1165,472.2816105955687,2584.7620891233946,2576.57687405493,2594.49445859337,811807.0375976562,2584.7620891233946_472.2816105955687_811807.0375976562,0.0,9.21201029599216,0.0,0.0
1166,1166,1166,571.2794881527233,2586.830719946065,2564.39610413457,2621.69868711378,6687487.790527344,2586.830719946065_571.2794881527233_6687487.790527344,1.1603984867530377,12.892797172672005,0.0,0.0
1167,1167,1167,466.7549229805026,2587.5666647160124,2570.43246868992,2603.54846516991,1018615.6025390624,2587.5666647160124_466.7549229805026_1018615.6025390624,0.0,7.819318988265929,0.0,0.0
1168,1168,1168,507.7956760849409,2588.562615295575,2579.62240365888,2600.5335016622703,804550.5048828125,2588.562615295575_507.7956760849409_804550.5048828125,0.0,8.068473338953835,0.0,
1170,1170,1170,527.8153078587162,2574.683856964072,2555.79997412109,2600.5335016622703,1809839.4821777344,2574.683856964072_527.8153078587162_1809839.4821777344,0.0,7.974584923288926,0.0,0.0
1171,1171,1171,537.1957005577931,2584.6801495452964,2570.43246868992,2597.51834813502,674646.1877441406,2584.6801495452964_537.1957005577931_674646.1877441406,0.0,10.71416699611476,0.0,0.0
1172,1172,1172,647.3244181986622,2588.364509352774,2573.50474862004,2597.51834813502,677988.4091796875,2588.364509352774_647.3244181986622_677988.4091796875,0.0,4.859368283327144,0.0,
1174,1174,1174,361.8449007257034,2585.6178905341567,2550.6264682188,2600.5335016622703,1299765.2998046875,2585.6178905341567_361.8449007257034_1299765.2998046875,0.0,7.244419877319872,0.0,0.0
1175,1175,1175,549.2687059007764,2587.7670240384123,2564.39610413457,2609.600609578141,761958.1000976562,2587.7670240384123_549.2687059007764_761958.1000976562,0.0,7.9370513221671075,0.0,0.0
1177,1177,1177,591.7376695360143,2592.8833027415144,2585.4751086607203,2603.54846516991,706981.2238769531,2592.8833027415144_591.7376695360143_706981.2238769531,0.2287770657367298,8.228881376209337,0.0,
1178,1178,1178,611.3143884946286,2588.0823089140404,2576.57687405493,2600.5335016622703,832849.1235351562,2588.0823089140404_611.3143884946286_832849.1235351562,0.0,7.183904004155496,0.0,
1180,1180,1180,649.8403952020885,2584.733782333296,2570.43246868992,2600.5335016622703,731687.5336914062,2584.733782333296_649.8403952020885_731687.5336914062,0.0,8.515504063149391,0.0,
1186,1186,1186,552.2683375530611,2596.6903894041952,2579.62240365888,2615.63936416053,9618791.494140623,2596.6903894041952_552.2683375530611_9618791.494140623,0.0,5.299883337907674,0.0,0.0
1188,1188,1188,385.2320639906103,2603.761559418612,2588.44709364321,2618.658686198249,1218220.0625,2603.761559418612_385.2320639906103_1218220.0625,0.0,5.699596664597778,0.0,0.0
1189,1189,1189,420.2234320230947,2592.371426294684,2561.3772657289496,2615.63936416053,887098.525390625,2592.371426294684_420.2234320230947_887098.525390625,0.0,4.013935843208424,0.0,0.0
1192,1192,1192,574.3190992660836,2601.135868800776,2588.44709364321,2618.658686198249,3592824.703125,2601.135868800776_574.3190992660836_3592824.703125,0.0,10.77716609023542,0.0,0.0
1196,1196,1196,570.2732025480309,2600.7065559704283,2588.44709364321,2618.658686198249,2120024.3745117188,2600.7065559704283_570.2732025480309_2120024.3745117188,0.0,5.249268837798119,0.0,0.0
1197,1197,1197,503.253704930665,2600.525440863743,2597.51834813502,2621.69868711378,646696.77734375,2600.525440863743_503.253704930665_646696.77734375,0.0,11.426984940540926,1.5226544516274672,0.0
1200,1200,1200,467.2094253454985,2610.64898385233,2594.49445859337,2649.93084219837,6604727.182617188,2610.64898385233_467.2094253454985_6604727.182617188,1.1565335331367863,9.454687726186528,0.0,0.0
1201,1201,1201,571.2433766208713,2615.7689645363275,2594.49445859337,2618.658686198249,1114638.3647460938,2615.7689645363275_571.2433766208713_1114638.3647460938,0.0,6.4016832854068,0.0,0.0
1203,1203,1203,400.8273336664587,2619.1833297911426,2606.57441059494,2627.75812522317,642061.9685058594,2619.1833297911426_400.8273336664587_642061.9685058594,0.0,5.165781245989188,0.0,
1207,1207,1207,568.6435047971572,2614.89083369278,2603.54846516991,2627.75812522317,1485239.026611328,2614.89083369278_568.6435047971572_1485239.026611328,0.0,6.15803664116727,0.0,
1211,1211,1211,632.7701781469907,2615.8573548695185,2600.5335016622703,2630.7786666526804,3482590.3017578125,2615.8573548695185_632.7701781469907_3482590.3017578125,0.0,12.915236910163088,0.0,
1213,1213,1213,581.8159260188621,2621.913585619521,2609.600609578141,2633.79864863301,1759008.9931640625,2621.913585619521_581.8159260188621_1759008.9931640625,0.0,5.693593627260323,0.0,
1214,1214,1214,594.7250681934479,2617.091842742136,2609.600609578141,2627.75812522317,887188.4421386719,2617.091842742136_594.7250681934479_887188.4421386719,0.0893656892980295,6.667230964722361,0.0,
1216,1216,1216,495.2124463558037,2624.298284807472,2612.61868611717,2633.79864863301,872122.9541015625,2624.298284807472_495.2124463558037_872122.9541015625,0.0,4.9005691644806575,0.0,0.0
1218,1218,1218,608.7755467735376,2630.859625033402,2621.69868711378,2642.50039962672,1009438.2553710938,2630.859625033402_608.7755467735376_1009438.2553710938,0.0,7.2630024575698675,0.0,
1220,1220,1220,388.5562125235666,2636.804022092076,2624.74050513651,2670.72794309997,12868560.223632812,2636.804022092076_388.5562125235666_12868560.223632812,0.0,10.569926164057536,0.0,0.0
1223,1223,1223,469.8941917233203,2634.6604551759447,2594.49445859337,2658.68304923916,7625316.958984375,2634.6604551759447_469.8941917233203_7625316.958984375,0.6949266925734586,6.606635136442707,0.0,0.0
1227,1227,1227,394.8596394553476,2636.753930697289,2621.69868711378,2661.6591296568,2777815.9956054688,2636.753930697289_394.8596394553476_2777815.9956054688,0.0,7.34488714936053,0.0,0.0
1230,1230,1230,589.2373358616786,2642.159588969472,2630.7786666526804,2649.93084219837,781760.3896484375,2642.159588969472_589.2373358616786_781760.3896484375,0.0,7.385459180447192,0.0,
1231,1231,1231,679.351765524918,2636.833409865125,2624.74050513651,2655.81845418357,2384151.5112304688,2636.833409865125_679.351765524918_2384151.5112304688,0.0,8.47503771633723,0.0,0.0
